IP,Ident,User,Date,Time,Method,Resource,Protocol,Status,Bytes
93.114.45.13,-,-,17/May/2015,10:05:17,GET,/images/jordan-80.png,HTTP/1.1,200,6146
93.114.45.13,-,-,17/May/2015,10:05:21,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
66.249.73.135,-,-,17/May/2015,10:05:40,GET,/blog/tags/ipv6,HTTP/1.1,200,12251
50.16.19.13,-,-,17/May/2015,10:05:10,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
66.249.73.185,-,-,17/May/2015,10:05:37,GET,/,HTTP/1.1,200,37932
110.136.166.128,-,-,17/May/2015,10:05:35,GET,/projects/xdotool/,HTTP/1.1,200,12292
46.105.14.53,-,-,17/May/2015,10:05:03,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
110.136.166.128,-,-,17/May/2015,10:05:06,GET,/reset.css,HTTP/1.1,200,1015
110.136.166.128,-,-,17/May/2015,10:05:03,GET,/style2.css,HTTP/1.1,200,4877
110.136.166.128,-,-,17/May/2015,10:05:41,GET,/favicon.ico,HTTP/1.1,200,3638
110.136.166.128,-,-,17/May/2015,10:05:32,GET,/images/jordan-80.png,HTTP/1.1,200,6146
123.125.71.35,-,-,17/May/2015,10:05:46,GET,/blog/tags/release,HTTP/1.1,200,40693
110.136.166.128,-,-,17/May/2015,10:05:08,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
50.150.204.184,-,-,17/May/2015,10:05:46,GET,/images/googledotcom.png,HTTP/1.1,200,65748
207.241.237.225,-,-,17/May/2015,10:05:58,GET,/blog/tags/examples,HTTP/1.0,200,9208
200.49.190.101,-,-,17/May/2015,10:05:36,GET,/reset.css,HTTP/1.1,200,1015
200.49.190.100,-,-,17/May/2015,10:05:38,GET,/blog/tags/web,HTTP/1.1,200,44019
200.49.190.101,-,-,17/May/2015,10:05:11,GET,/style2.css,HTTP/1.1,200,4877
200.49.190.101,-,-,17/May/2015,10:05:37,GET,/images/jordan-80.png,HTTP/1.1,200,6146
66.249.73.185,-,-,17/May/2015,10:05:00,GET,/reset.css,HTTP/1.1,200,1015
66.249.73.135,-,-,17/May/2015,10:05:16,GET,/blog/tags/munin,HTTP/1.1,200,9746
66.249.73.135,-,-,17/May/2015,10:05:33,GET,/blog/tags/firefox?flav=rss20,HTTP/1.1,200,16021
66.249.73.135,-,-,17/May/2015,10:05:17,GET,/blog/geekery/eventdb-ideas.html,HTTP/1.1,200,11418
67.214.178.190,-,-,17/May/2015,10:05:48,GET,/,HTTP/1.0,200,37932
67.214.178.190,-,-,17/May/2015,10:05:18,GET,/blog/geekery/installing-windows-8-consumer-preview.html,HTTP/1.0,200,8948
207.241.237.220,-,-,17/May/2015,10:05:28,GET,/blog/tags/projects,HTTP/1.0,200,28370
46.105.14.53,-,-,17/May/2015,10:05:44,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
207.241.237.227,-,-,17/May/2015,10:05:47,GET,/blog/geekery/soekris-gpio.html,HTTP/1.0,200,9587
91.177.205.119,-,-,17/May/2015,10:05:22,GET,/blog/geekery/xvfb-firefox.html,HTTP/1.1,200,10975
91.177.205.119,-,-,17/May/2015,10:05:34,GET,/reset.css,HTTP/1.1,200,1015
91.177.205.119,-,-,17/May/2015,10:05:37,GET,/style2.css,HTTP/1.1,200,4877
91.177.205.119,-,-,17/May/2015,10:05:54,GET,/images/jordan-80.png,HTTP/1.1,200,6146
91.177.205.119,-,-,17/May/2015,10:05:31,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
91.177.205.119,-,-,17/May/2015,10:05:32,GET,/favicon.ico,HTTP/1.1,200,3638
66.249.73.185,-,-,17/May/2015,10:05:22,GET,/doc/index.html?org/elasticsearch/action/search/SearchResponse.html,HTTP/1.1,404,294
207.241.237.228,-,-,17/May/2015,10:05:40,GET,/blog/tags/defcon,HTTP/1.0,200,24142
207.241.237.101,-,-,17/May/2015,10:05:51,GET,/blog/tags/regex,HTTP/1.0,200,14888
87.169.99.232,-,-,17/May/2015,10:05:59,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,HTTP/1.1,200,24747
209.85.238.199,-,-,17/May/2015,10:05:30,GET,/blog/tags/firefox?flav=rss20,HTTP/1.1,200,16021
209.85.238.199,-,-,17/May/2015,10:05:15,GET,/test.xml,HTTP/1.1,200,1370
81.220.24.207,-,-,17/May/2015,10:05:13,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
81.220.24.207,-,-,17/May/2015,10:05:44,GET,/reset.css,HTTP/1.1,200,1015
81.220.24.207,-,-,17/May/2015,10:05:26,GET,/images/jordan-80.png,HTTP/1.1,200,6146
81.220.24.207,-,-,17/May/2015,10:05:39,GET,/style2.css,HTTP/1.1,200,4877
81.220.24.207,-,-,17/May/2015,10:05:52,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
81.220.24.207,-,-,17/May/2015,10:05:21,GET,/favicon.ico,HTTP/1.1,200,3638
66.249.73.135,-,-,17/May/2015,11:05:17,GET,/blog/geekery/vmware-cpu-performance.html,HTTP/1.1,200,12908
46.105.14.53,-,-,17/May/2015,11:05:42,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
218.30.103.62,-,-,17/May/2015,11:05:11,GET,/robots.txt,HTTP/1.1,200,-
218.30.103.62,-,-,17/May/2015,11:05:46,GET,/robots.txt,HTTP/1.1,200,-
218.30.103.62,-,-,17/May/2015,11:05:45,GET,/projects/fex/,HTTP/1.1,200,14352
74.125.40.20,-,-,17/May/2015,11:05:59,GET,/?flav=rss20,HTTP/1.1,200,29941
71.212.224.97,-,-,17/May/2015,11:05:05,GET,/projects/xdotool/,HTTP/1.1,200,12292
71.212.224.97,-,-,17/May/2015,11:05:15,GET,/reset.css,HTTP/1.1,200,1015
71.212.224.97,-,-,17/May/2015,11:05:22,GET,/style2.css,HTTP/1.1,200,4877
71.212.224.97,-,-,17/May/2015,11:05:11,GET,/images/jordan-80.png,HTTP/1.1,200,6146
71.212.224.97,-,-,17/May/2015,11:05:28,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
218.30.103.62,-,-,17/May/2015,11:05:17,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,304,-
108.174.55.234,-,-,17/May/2015,11:05:26,GET,/?flav=rss20,HTTP/1.1,200,29941
218.30.103.62,-,-,17/May/2015,11:05:37,GET,/blog/geekery/c-vs-python-bdb.html,HTTP/1.1,200,11388
121.107.188.202,-,-,17/May/2015,11:05:09,GET,/presentations/logstash-monitorama-2013/images/kibana-dashboard3.png,HTTP/1.1,200,171717
218.30.103.62,-,-,17/May/2015,11:05:39,GET,/blog/productivity/better-zsh-xterm-title-fix.html,HTTP/1.1,200,10185
218.30.103.62,-,-,17/May/2015,11:05:11,GET,/blog/geekery/xvfb-firefox.html,HTTP/1.1,200,10975
218.30.103.62,-,-,17/May/2015,11:05:00,GET,/blog/geekery/puppet-facts-into-mcollective.html,HTTP/1.1,200,9872
198.46.149.143,-,-,17/May/2015,11:05:10,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,200,9316
198.46.149.143,-,-,17/May/2015,11:05:48,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,200,10756
218.30.103.62,-,-,17/May/2015,11:05:28,GET,/blog/geekery/jquery-interface-puffer.html%20target=,HTTP/1.1,200,202
218.30.103.62,-,-,17/May/2015,11:05:05,GET,/blog/geekery/ec2-reserved-vs-ondemand.html,HTTP/1.1,200,11834
66.249.73.135,-,-,17/May/2015,11:05:31,GET,/blog/web/firefox-scrolling-fix.html,HTTP/1.1,200,8956
86.1.76.62,-,-,17/May/2015,11:05:36,GET,/projects/xdotool/,HTTP/1.1,200,12292
86.1.76.62,-,-,17/May/2015,11:05:25,GET,/reset.css,HTTP/1.1,200,1015
86.1.76.62,-,-,17/May/2015,11:05:19,GET,/style2.css,HTTP/1.1,200,4877
86.1.76.62,-,-,17/May/2015,11:05:03,GET,/favicon.ico,HTTP/1.1,200,3638
86.1.76.62,-,-,17/May/2015,11:05:28,GET,/images/jordan-80.png,HTTP/1.1,200,6146
86.1.76.62,-,-,17/May/2015,11:05:07,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
66.249.73.135,-,-,17/May/2015,11:05:58,GET,/blog/tags/bdb,HTTP/1.1,200,23099
107.170.41.69,-,-,17/May/2015,11:05:31,GET,/?flav=atom,HTTP/1.1,200,32352
50.16.19.13,-,-,17/May/2015,11:05:14,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
46.105.14.53,-,-,17/May/2015,11:05:02,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
208.115.111.72,-,-,17/May/2015,11:05:26,GET,/blog/rants/fedora-yum.html,HTTP/1.1,200,8328
208.115.111.72,-,-,17/May/2015,11:05:32,GET,/blog/tags/grok,HTTP/1.1,200,30346
208.115.111.72,-,-,17/May/2015,11:05:12,GET,/blog/tags/is%20it%20done%20yet,HTTP/1.1,200,10544
208.115.111.72,-,-,17/May/2015,11:05:07,GET,/blog/tags/statistics,HTTP/1.1,200,29706
50.180.79.170,-,-,17/May/2015,11:05:50,GET,/favicon.ico,HTTP/1.1,200,3638
208.115.111.72,-,-,17/May/2015,11:05:05,GET,/blog/tags/subversion,HTTP/1.1,200,12557
208.115.111.72,-,-,17/May/2015,11:05:52,GET,/blog/web/194.html,HTTP/1.1,200,8251
208.115.111.72,-,-,17/May/2015,11:05:23,GET,/files/blogposts/20070901/?C=D;O=A,HTTP/1.1,200,980
208.115.111.72,-,-,17/May/2015,11:05:15,GET,/files/blogposts/20080109/boost_xpressive_test.cpp,HTTP/1.1,200,1533
208.115.111.72,-,-,17/May/2015,11:05:38,GET,/files/blogposts/20090520/,HTTP/1.1,200,966
208.115.111.72,-,-,17/May/2015,11:05:41,GET,/files/fastsplit/?C=M;O=D,HTTP/1.1,200,958
208.115.111.72,-,-,17/May/2015,11:05:19,GET,/files/xdotool/docs/man/?C=M;O=D,HTTP/1.1,200,959
208.115.111.72,-,-,17/May/2015,11:05:16,GET,/scripts/python/wrap/?C=N;O=D,HTTP/1.1,200,2631
208.115.111.72,-,-,17/May/2015,11:05:32,GET,/files/images/?C=S;O=D,HTTP/1.1,200,944
208.115.111.72,-,-,17/May/2015,11:05:00,GET,/files/blogposts/20080611/,HTTP/1.1,200,1175
208.115.111.72,-,-,17/May/2015,11:05:16,GET,/files/logstash/?C=D;O=D,HTTP/1.1,200,13316
208.115.111.72,-,-,17/May/2015,11:05:53,GET,/presentations/hackday06/,HTTP/1.1,200,6719
208.115.111.72,-,-,17/May/2015,11:05:29,GET,/scripts/grok-py-test/,HTTP/1.1,200,2362
208.115.111.72,-,-,17/May/2015,11:05:08,GET,/?N=A&page=21,HTTP/1.1,200,33514
208.115.111.72,-,-,17/May/2015,11:05:49,GET,/blog/geekery/oniguruma-named-capture-example.html?commentlimit=0,HTTP/1.1,200,9208
208.115.111.72,-,-,17/May/2015,11:05:01,GET,/blog/geekery/ssh-key-invalid-hack.html?commentlimit=0,HTTP/1.1,200,9335
208.115.111.72,-,-,17/May/2015,11:05:31,GET,/blog/geekery/server-side-javascript.html,HTTP/1.1,200,8587
208.115.111.72,-,-,17/May/2015,11:05:15,GET,/blog/geekery/yahoo-hackday-08.html,HTTP/1.1,200,9882
105.235.130.196,-,-,17/May/2015,11:05:01,GET,/images/googledotcom.png,HTTP/1.1,200,65748
174.37.205.76,-,-,17/May/2015,11:05:19,GET,/blog,HTTP/1.1,200,37936
54.255.13.204,-,-,17/May/2015,11:05:03,GET,/articles/ssh-security/,HTTP/1.1,200,16543
105.235.130.196,-,-,17/May/2015,11:05:45,GET,/blog/tags/X11,HTTP/1.1,200,32742
54.255.13.204,-,-,17/May/2015,11:05:55,GET,/reset.css,HTTP/1.1,200,1015
54.255.13.204,-,-,17/May/2015,11:05:32,GET,/style2.css,HTTP/1.1,200,4877
54.255.13.204,-,-,17/May/2015,11:05:10,GET,/favicon.ico,HTTP/1.1,200,3638
105.235.130.196,-,-,17/May/2015,11:05:20,GET,/reset.css,HTTP/1.1,200,1015
54.255.13.204,-,-,17/May/2015,11:05:46,GET,/images/jordan-80.png,HTTP/1.1,200,6146
54.255.13.204,-,-,17/May/2015,11:05:17,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
105.235.130.196,-,-,17/May/2015,11:05:47,GET,/style2.css,HTTP/1.1,200,4877
105.235.130.196,-,-,17/May/2015,11:05:37,GET,/images/jordan-80.png,HTTP/1.1,200,6146
105.235.130.196,-,-,17/May/2015,11:05:22,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
134.76.249.10,-,-,17/May/2015,11:05:01,GET,/projects/xdotool/,HTTP/1.1,200,12292
134.76.249.10,-,-,17/May/2015,11:05:09,GET,/reset.css,HTTP/1.1,200,1015
134.76.249.10,-,-,17/May/2015,11:05:57,GET,/style2.css,HTTP/1.1,200,4877
134.76.249.10,-,-,17/May/2015,11:05:23,GET,/favicon.ico,HTTP/1.1,200,3638
134.76.249.10,-,-,17/May/2015,11:05:40,GET,/images/jordan-80.png,HTTP/1.1,200,6146
134.76.249.10,-,-,17/May/2015,11:05:50,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
134.76.249.10,-,-,17/May/2015,11:05:47,GET,/projects/xdotool,HTTP/1.1,301,339
134.76.249.10,-,-,17/May/2015,11:05:13,GET,/projects/xdotool/,HTTP/1.1,200,12292
66.249.73.135,-,-,17/May/2015,11:05:26,GET,/?flav=atom,HTTP/1.1,200,32352
207.241.237.220,-,-,17/May/2015,11:05:24,GET,/blog/tags/C?page=2,HTTP/1.0,200,16311
68.184.202.186,-,-,17/May/2015,11:05:28,GET,/projects/xpathtool/,HTTP/1.1,200,10745
68.184.202.186,-,-,17/May/2015,11:05:02,GET,/reset.css,HTTP/1.1,200,1015
68.184.202.186,-,-,17/May/2015,11:05:05,GET,/images/jordan-80.png,HTTP/1.1,200,6146
68.184.202.186,-,-,17/May/2015,11:05:02,GET,/style2.css,HTTP/1.1,200,4877
68.184.202.186,-,-,17/May/2015,11:05:37,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
68.184.202.186,-,-,17/May/2015,11:05:58,GET,/favicon.ico,HTTP/1.1,200,3638
46.105.14.53,-,-,17/May/2015,11:05:29,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
66.249.73.135,-,-,17/May/2015,11:05:00,GET,/?flav=rss20,HTTP/1.1,200,29941
24.233.162.179,-,-,17/May/2015,11:05:31,GET,/favicon.ico,HTTP/1.1,200,3638
123.125.71.117,-,-,17/May/2015,11:05:16,GET,/,HTTP/1.1,200,36824
220.181.108.153,-,-,17/May/2015,11:05:09,GET,/,HTTP/1.1,200,36824
65.19.138.34,-,-,17/May/2015,11:05:40,GET,/,HTTP/1.1,200,37932
66.249.73.135,-,-,17/May/2015,11:05:32,GET,/blog/geekery/rhapsody-on-linux.html,HTTP/1.1,200,9109
97.116.185.190,-,-,17/May/2015,11:05:59,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
97.116.185.190,-,-,17/May/2015,11:05:39,GET,/reset.css,HTTP/1.1,200,1015
97.116.185.190,-,-,17/May/2015,11:05:29,GET,/style2.css,HTTP/1.1,200,4877
97.116.185.190,-,-,17/May/2015,11:05:39,GET,/images/jordan-80.png,HTTP/1.1,200,6146
97.116.185.190,-,-,17/May/2015,11:05:02,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
97.116.185.190,-,-,17/May/2015,11:05:35,GET,/favicon.ico,HTTP/1.1,200,3638
5.255.72.168,-,-,17/May/2015,11:05:21,GET,/,HTTP/1.0,200,37932
5.255.72.168,-,-,17/May/2015,11:05:08,GET,/blog/geekery/installing-windows-8-consumer-preview.html,HTTP/1.0,200,8948
46.105.14.53,-,-,17/May/2015,11:05:33,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
5.102.173.71,-,-,17/May/2015,11:05:13,GET,/robots.txt,HTTP/1.1,200,-
5.102.173.71,-,-,17/May/2015,11:05:06,GET,/projects/xdotool/,HTTP/1.1,200,12292
208.91.156.11,-,-,17/May/2015,11:05:05,GET,/files/logstash/logstash-1.3.2-monolithic.jar,HTTP/1.1,404,324
66.249.73.185,-,-,17/May/2015,11:05:58,GET,/presentations/logstash-1/,HTTP/1.1,304,-
74.125.176.81,-,-,17/May/2015,11:05:28,GET,/?flav=rss20,HTTP/1.1,200,29941
66.249.73.135,-,-,17/May/2015,11:05:14,GET,/blog/geekery/xdotool-2.20110530.html,HTTP/1.1,200,11936
187.45.193.158,-,-,17/May/2015,11:05:54,GET,/presentations/logstash-1/file/about-me/tequila-face.jpg,HTTP/1.1,200,196054
90.220.199.149,-,-,17/May/2015,11:05:18,GET,/blog/geekery/puppet-manage-homedirectory-contents.html,HTTP/1.1,200,10001
90.220.199.149,-,-,17/May/2015,11:05:24,GET,/reset.css,HTTP/1.1,200,1015
90.220.199.149,-,-,17/May/2015,11:05:50,GET,/style2.css,HTTP/1.1,200,4877
90.220.199.149,-,-,17/May/2015,12:05:37,GET,/images/jordan-80.png,HTTP/1.1,200,6146
90.220.199.149,-,-,17/May/2015,12:05:21,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
90.220.199.149,-,-,17/May/2015,12:05:17,GET,/favicon.ico,HTTP/1.1,200,3638
36.38.8.174,-,-,17/May/2015,12:05:24,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
36.38.8.174,-,-,17/May/2015,12:05:36,GET,/reset.css,HTTP/1.1,200,1015
36.38.8.174,-,-,17/May/2015,12:05:14,GET,/style2.css,HTTP/1.1,200,4877
36.38.8.174,-,-,17/May/2015,12:05:44,GET,/images/jordan-80.png,HTTP/1.1,200,6146
36.38.8.174,-,-,17/May/2015,12:05:17,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
36.38.8.174,-,-,17/May/2015,12:05:39,GET,/favicon.ico,HTTP/1.1,200,3638
71.207.12.53,-,-,17/May/2015,12:05:17,GET,/favicon.ico,HTTP/1.0,200,3638
220.241.45.142,-,-,17/May/2015,12:05:07,GET,/robots.txt,HTTP/1.0,200,-
220.241.45.142,-,-,17/May/2015,12:05:30,GET,/projects/firefox-tabsearch/,HTTP/1.0,200,9661
209.85.238.199,-,-,17/May/2015,12:05:21,GET,/?flav=atom,HTTP/1.1,200,32352
46.105.14.53,-,-,17/May/2015,12:05:53,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
66.249.73.135,-,-,17/May/2015,12:05:28,GET,/blog/tags/noise,HTTP/1.1,200,8985
146.1.1.2,-,-,17/May/2015,12:05:51,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
146.1.1.2,-,-,17/May/2015,12:05:18,GET,/style2.css,HTTP/1.1,200,4877
146.1.1.2,-,-,17/May/2015,12:05:55,GET,/reset.css,HTTP/1.1,200,1015
146.1.1.2,-,-,17/May/2015,12:05:24,GET,/favicon.ico,HTTP/1.1,200,3638
146.1.1.2,-,-,17/May/2015,12:05:52,GET,/images/jordan-80.png,HTTP/1.1,200,6146
146.1.1.2,-,-,17/May/2015,12:05:25,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
178.255.215.83,-,-,17/May/2015,12:05:47,GET,/blog/projects/xmlpresenter/main.html,HTTP/1.1,200,11628
212.201.44.247,-,-,17/May/2015,12:05:37,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,200,50112
212.201.44.247,-,-,17/May/2015,12:05:49,GET,/favicon.ico,HTTP/1.1,200,3638
82.193.99.33,-,-,17/May/2015,12:05:04,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
82.193.99.33,-,-,17/May/2015,12:05:17,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
50.16.19.13,-,-,17/May/2015,12:05:58,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
82.193.99.33,-,-,17/May/2015,12:05:56,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
66.249.73.135,-,-,17/May/2015,12:05:09,GET,/blog/tags/linux,HTTP/1.1,200,29219
85.170.84.143,-,-,17/May/2015,12:05:35,GET,/blog/geekery/xsendevent-xdotool-and-ld_preload.html,HTTP/1.1,200,10049
85.170.84.143,-,-,17/May/2015,12:05:30,GET,/reset.css,HTTP/1.1,200,1015
85.170.84.143,-,-,17/May/2015,12:05:45,GET,/style2.css,HTTP/1.1,200,4877
85.170.84.143,-,-,17/May/2015,12:05:20,GET,/images/jordan-80.png,HTTP/1.1,200,6146
85.170.84.143,-,-,17/May/2015,12:05:42,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
46.105.14.53,-,-,17/May/2015,12:05:26,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
100.43.83.137,-,-,17/May/2015,12:05:42,GET,/images/webhits-2.png,HTTP/1.1,304,-
50.131.51.216,-,-,17/May/2015,12:05:37,GET,/blog/geekery/xvfb-firefox.html,HTTP/1.1,200,10975
50.131.51.216,-,-,17/May/2015,12:05:18,GET,/reset.css,HTTP/1.1,200,1015
50.131.51.216,-,-,17/May/2015,12:05:44,GET,/style2.css,HTTP/1.1,200,4877
50.131.51.216,-,-,17/May/2015,12:05:36,GET,/images/jordan-80.png,HTTP/1.1,200,6146
50.131.51.216,-,-,17/May/2015,12:05:28,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
50.131.51.216,-,-,17/May/2015,12:05:01,GET,/favicon.ico,HTTP/1.1,200,3638
209.85.238.199,-,-,17/May/2015,12:05:48,GET,/?flav=rss20,HTTP/1.1,200,29941
212.197.170.45,-,-,17/May/2015,12:05:03,GET,/favicon.ico,HTTP/1.1,200,3638
212.197.170.45,-,-,17/May/2015,12:05:59,GET,/favicon.ico,HTTP/1.1,200,3638
112.110.247.238,-,-,17/May/2015,12:05:27,GET,/images/googledotcom.png,HTTP/1.1,304,-
108.32.74.68,-,-,17/May/2015,12:05:16,GET,/projects/xdotool/,HTTP/1.1,200,12292
108.32.74.68,-,-,17/May/2015,12:05:40,GET,/style2.css,HTTP/1.1,200,4877
108.32.74.68,-,-,17/May/2015,12:05:02,GET,/reset.css,HTTP/1.1,200,1015
108.32.74.68,-,-,17/May/2015,12:05:16,GET,/images/jordan-80.png,HTTP/1.1,200,6146
108.32.74.68,-,-,17/May/2015,12:05:21,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
108.32.74.68,-,-,17/May/2015,12:05:15,GET,/favicon.ico,HTTP/1.1,200,3638
203.118.242.184,-,-,17/May/2015,12:05:58,GET,/images/googledotcom.png,HTTP/1.1,200,65748
212.242.185.85,-,-,17/May/2015,12:05:05,GET,/projects/xdotool/,HTTP/1.1,200,12292
212.242.185.85,-,-,17/May/2015,12:05:21,GET,/reset.css,HTTP/1.1,200,1015
212.242.185.85,-,-,17/May/2015,12:05:23,GET,/style2.css,HTTP/1.1,200,4877
212.242.185.85,-,-,17/May/2015,12:05:01,GET,/favicon.ico,HTTP/1.1,200,3638
212.242.185.85,-,-,17/May/2015,12:05:17,GET,/images/jordan-80.png,HTTP/1.1,200,6146
212.242.185.85,-,-,17/May/2015,12:05:34,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
68.180.224.225,-,-,17/May/2015,12:05:26,GET,/blog/geekery/60.html,HTTP/1.1,200,9364
50.131.51.216,-,-,17/May/2015,12:05:23,GET,/blog/geekery/headless-wrapper-for-ephemeral-xservers.html,HTTP/1.1,200,11902
