IP,Ident,User,Date,Time,Method,Resource,Protocol,Status,Bytes
198.46.149.143,-,-,19/May/2015,04:05:37,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,200,10756
66.249.73.135,-,-,19/May/2015,04:05:43,GET,/misc/homework4.tex,HTTP/1.1,304,-
97.74.24.112,-,-,19/May/2015,04:05:19,GET,/presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png,HTTP/1.1,200,95058
121.244.49.42,-,-,19/May/2015,04:05:36,GET,/blog/geekery/debugging-java-performance.html,HTTP/1.1,200,15796
68.180.224.225,-,-,19/May/2015,04:05:00,GET,/misc/client.java,HTTP/1.1,200,692
123.63.97.14,-,-,19/May/2015,04:05:57,GET,/images/googledotcom.png,HTTP/1.1,200,65748
74.208.16.115,-,-,19/May/2015,04:05:49,GET,/blog/wp-admin/,HTTP/1.1,404,7861
46.190.80.53,-,-,19/May/2015,04:05:25,GET,/projects/xdotool/,HTTP/1.0,200,12292
46.105.14.53,-,-,19/May/2015,04:05:46,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
59.167.142.22,-,-,19/May/2015,04:05:25,GET,/blog/geekery/puppet-nodeless-configuration,HTTP/1.1,200,10301
220.244.10.116,-,-,19/May/2015,04:05:29,GET,/projects/xdotool/,HTTP/1.1,200,12292
220.244.10.116,-,-,19/May/2015,04:05:17,GET,/reset.css,HTTP/1.1,200,1015
220.244.10.116,-,-,19/May/2015,04:05:53,GET,/style2.css,HTTP/1.1,200,4877
220.244.10.116,-,-,19/May/2015,04:05:11,GET,/images/jordan-80.png,HTTP/1.1,200,6146
220.244.10.116,-,-,19/May/2015,04:05:28,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
220.244.10.116,-,-,19/May/2015,04:05:39,GET,/favicon.ico,HTTP/1.1,200,3638
178.255.215.71,-,-,19/May/2015,04:05:05,GET,/blog/geekery/pam_captcha-1.2.html,HTTP/1.1,200,8413
208.91.156.11,-,-,19/May/2015,04:05:20,GET,/files/logstash/logstash-1.3.2-monolithic.jar,HTTP/1.1,404,324
209.148.84.30,-,-,19/May/2015,04:05:10,GET,/blog/projects,HTTP/1.0,200,54683
178.152.18.59,-,-,19/May/2015,04:05:09,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
178.152.18.59,-,-,19/May/2015,04:05:08,GET,/reset.css,HTTP/1.1,200,1015
178.152.18.59,-,-,19/May/2015,04:05:39,GET,/style2.css,HTTP/1.1,200,4877
178.152.18.59,-,-,19/May/2015,04:05:00,GET,/images/jordan-80.png,HTTP/1.1,200,6146
178.152.18.59,-,-,19/May/2015,04:05:55,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
178.152.18.59,-,-,19/May/2015,04:05:42,GET,/favicon.ico,HTTP/1.1,200,3638
66.249.73.135,-,-,19/May/2015,04:05:56,GET,/misc/rcfiles/vim/vim/colors/gardener.vim,HTTP/1.1,304,-
194.254.139.66,-,-,19/May/2015,04:05:16,GET,/favicon.ico,HTTP/1.1,200,3638
66.249.73.135,-,-,19/May/2015,04:05:00,GET,/blog/tags/projects?page=2,HTTP/1.1,200,25522
46.105.14.53,-,-,19/May/2015,04:05:56,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
115.77.7.145,-,-,19/May/2015,04:05:14,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
115.77.7.145,-,-,19/May/2015,04:05:43,GET,/reset.css,HTTP/1.1,200,1015
115.77.7.145,-,-,19/May/2015,04:05:29,GET,/style2.css,HTTP/1.1,200,4877
115.77.7.145,-,-,19/May/2015,04:05:56,GET,/favicon.ico,HTTP/1.1,200,3638
115.77.7.145,-,-,19/May/2015,04:05:36,GET,/images/jordan-80.png,HTTP/1.1,200,6146
115.77.7.145,-,-,19/May/2015,04:05:42,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
115.77.7.145,-,-,19/May/2015,04:05:28,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
66.249.73.135,-,-,19/May/2015,04:05:23,GET,/?flav=rss20,HTTP/1.1,200,29941
194.249.247.164,-,-,19/May/2015,04:05:19,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
24.11.96.184,-,-,19/May/2015,04:05:05,GET,/files/xdotool/docs/html/xdo__cmd_8h_source.html,HTTP/1.1,200,8472
24.11.96.184,-,-,19/May/2015,04:05:54,GET,/files/xdotool/docs/html/globals_func.html,HTTP/1.1,200,11859
82.80.23.217,-,-,19/May/2015,04:05:56,GET,/favicon.ico,HTTP/1.1,200,3638
24.11.96.184,-,-,19/May/2015,04:05:19,GET,/files/xdotool/docs/html/globals_type.html,HTTP/1.1,200,4156
24.11.96.184,-,-,19/May/2015,04:05:29,GET,/files/xdotool/docs/html/structxdo__search.html,HTTP/1.1,200,13533
213.252.7.178,-,-,19/May/2015,04:05:25,GET,/blog/tags/deb,HTTP/1.1,200,11275
213.252.7.178,-,-,19/May/2015,04:05:40,GET,/reset.css,HTTP/1.1,200,1015
213.252.7.178,-,-,19/May/2015,04:05:29,GET,/style2.css,HTTP/1.1,200,4877
213.252.7.178,-,-,19/May/2015,04:05:42,GET,/images/jordan-80.png,HTTP/1.1,200,6146
213.252.7.178,-,-,19/May/2015,04:05:38,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
24.11.96.184,-,-,19/May/2015,04:05:33,GET,/files/xdotool/docs/html/structcontext.html,HTTP/1.1,200,7518
183.91.14.219,-,-,19/May/2015,04:05:26,GET,/wp-admin/,HTTP/1.1,404,289
180.76.5.119,-,-,19/May/2015,04:05:18,GET,/robots.txt,HTTP/1.1,200,-
46.105.14.53,-,-,19/May/2015,04:05:39,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
207.45.249.135,-,-,19/May/2015,04:05:42,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
207.45.249.135,-,-,19/May/2015,04:05:09,GET,/reset.css,HTTP/1.1,200,1015
207.45.249.135,-,-,19/May/2015,04:05:40,GET,/style2.css,HTTP/1.1,200,4877
207.45.249.135,-,-,19/May/2015,04:05:07,GET,/images/jordan-80.png,HTTP/1.1,200,6146
207.45.249.135,-,-,19/May/2015,04:05:09,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
66.249.73.185,-,-,19/May/2015,04:05:12,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,HTTP/1.1,304,-
108.174.55.234,-,-,19/May/2015,04:05:56,GET,/?flav=rss20,HTTP/1.1,200,29941
218.28.225.87,-,-,19/May/2015,04:05:20,GET,/favicon.ico,HTTP/1.1,200,3638
209.17.114.78,-,-,19/May/2015,04:05:53,GET,/presentations/logstash-puppetconf-2012/images/apache-negative-duration.png,HTTP/1.1,200,97173
24.11.96.184,-,-,19/May/2015,04:05:30,GET,/files/xdotool/docs/html/structxdo.html,HTTP/1.1,200,9938
50.16.19.13,-,-,19/May/2015,04:05:51,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
74.125.176.149,-,-,19/May/2015,04:05:09,GET,/?flav=rss20,HTTP/1.1,200,29941
100.2.4.116,-,-,19/May/2015,04:05:31,GET,/misc/sample.log,HTTP/1.1,200,54306753
100.2.4.116,-,-,19/May/2015,04:05:22,GET,/blog/geekery/mounting-partitions-within-a-disk-image-in-linux.html,HTTP/1.1,200,9699
202.76.247.11,-,-,19/May/2015,04:05:49,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,HTTP/1.1,200,24747
46.105.14.53,-,-,19/May/2015,04:05:23,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
128.141.154.221,-,-,19/May/2015,04:05:24,GET,/presentations/logstash-monitorama-2013/images/kibana-search.png,HTTP/1.1,200,203023
107.170.41.69,-,-,19/May/2015,04:05:39,GET,/?flav=atom,HTTP/1.1,200,32352
220.181.51.37,-,-,19/May/2015,04:05:12,GET,/files/logstash/logstash-1.1.0-monolithic.jar,HTTP/1.1,200,40923996
62.44.32.116,-,-,19/May/2015,04:05:59,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
62.44.32.116,-,-,19/May/2015,04:05:06,GET,/reset.css,HTTP/1.1,200,1015
62.44.32.116,-,-,19/May/2015,04:05:09,GET,/style2.css,HTTP/1.1,200,4877
62.44.32.116,-,-,19/May/2015,04:05:48,GET,/images/jordan-80.png,HTTP/1.1,200,6146
62.44.32.116,-,-,19/May/2015,04:05:50,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
62.44.32.116,-,-,19/May/2015,04:05:58,GET,/favicon.ico,HTTP/1.1,200,3638
68.4.202.231,-,-,19/May/2015,04:05:03,GET,/favicon.ico,HTTP/1.1,200,3638
98.130.2.118,-,-,19/May/2015,04:05:55,GET,/wp/wp-admin/,HTTP/1.1,404,292
93.42.158.73,-,-,19/May/2015,04:05:39,GET,/articles/ppp-over-ssh/,HTTP/1.1,200,18586
46.105.14.53,-,-,19/May/2015,04:05:56,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
49.50.247.181,-,-,19/May/2015,04:05:58,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,HTTP/1.1,200,175208
209.85.238.199,-,-,19/May/2015,04:05:14,GET,/blog/tags/firefox?flav=rss20,HTTP/1.1,200,16021
208.93.0.48,-,-,19/May/2015,04:05:57,GET,/?flav=atom,HTTP/1.1,200,32352
192.3.183.199,-,-,19/May/2015,04:05:00,GET,/presentations/logstash-1/,HTTP/1.0,200,53270
192.3.183.199,-,-,19/May/2015,04:05:35,GET,/presentations/logstash-1/,HTTP/1.0,200,53270
66.249.73.135,-,-,19/May/2015,04:05:05,GET,/blog/tags/firefox?flav=rss20,HTTP/1.1,200,16021
183.179.22.186,-,-,19/May/2015,04:05:25,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,200,50112
202.59.2.2,-,-,19/May/2015,04:05:33,GET,/projects/keynav/,HTTP/1.1,200,18985
202.59.2.2,-,-,19/May/2015,04:05:24,GET,/style2.css,HTTP/1.1,200,4877
202.59.2.2,-,-,19/May/2015,05:05:15,GET,/images/jordan-80.png,HTTP/1.1,200,6146
202.59.2.2,-,-,19/May/2015,05:05:59,GET,/projects/keynav/demo-thumb.png,HTTP/1.1,200,15141
202.59.2.2,-,-,19/May/2015,05:05:35,GET,/reset.css,HTTP/1.1,200,1015
202.59.2.2,-,-,19/May/2015,05:05:49,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
183.179.22.186,-,-,19/May/2015,05:05:50,GET,/projects/xdotool,HTTP/1.1,301,339
183.179.22.186,-,-,19/May/2015,05:05:21,GET,/projects/xdotool/,HTTP/1.1,200,12292
202.59.2.2,-,-,19/May/2015,05:05:30,GET,/favicon.ico,HTTP/1.1,200,3638
183.179.22.186,-,-,19/May/2015,05:05:42,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
183.179.22.186,-,-,19/May/2015,05:05:18,GET,/files/xdotool/docs,HTTP/1.1,301,341
183.179.22.186,-,-,19/May/2015,05:05:33,GET,/files/xdotool/docs/,HTTP/1.1,200,1328
183.179.22.186,-,-,19/May/2015,05:05:39,GET,/icons/blank.gif,HTTP/1.1,200,148
183.179.22.186,-,-,19/May/2015,05:05:44,GET,/icons/folder.gif,HTTP/1.1,200,225
183.179.22.186,-,-,19/May/2015,05:05:10,GET,/icons/back.gif,HTTP/1.1,200,216
183.179.22.186,-,-,19/May/2015,05:05:22,GET,/files/xdotool/docs/,HTTP/1.1,200,1328
183.179.22.186,-,-,19/May/2015,05:05:39,GET,/files/xdotool/docs/html/,HTTP/1.1,200,3870
183.179.22.186,-,-,19/May/2015,05:05:53,GET,/files/xdotool/docs/html/tabs.css,HTTP/1.1,200,1844
183.179.22.186,-,-,19/May/2015,05:05:06,GET,/files/xdotool/docs/html/search/search.css,HTTP/1.1,200,3843
183.179.22.186,-,-,19/May/2015,05:05:07,GET,/files/xdotool/docs/html/search/search.js,HTTP/1.1,200,21330
183.179.22.186,-,-,19/May/2015,05:05:06,GET,/files/xdotool/docs/html/doxygen.css,HTTP/1.1,200,7911
183.179.22.186,-,-,19/May/2015,05:05:37,GET,/files/xdotool/docs/html/search/search.png,HTTP/1.1,200,527
183.179.22.186,-,-,19/May/2015,05:05:03,GET,/files/xdotool/docs/html/search/close.png,HTTP/1.1,200,273
183.179.22.186,-,-,19/May/2015,05:05:38,GET,/files/xdotool/docs/html/doxygen.png,HTTP/1.1,200,1281
183.179.22.186,-,-,19/May/2015,05:05:45,GET,/files/xdotool/docs/html/tab_b.gif,HTTP/1.1,200,35
183.179.22.186,-,-,19/May/2015,05:05:41,GET,/files/xdotool/docs/html/tab_r.gif,HTTP/1.1,200,2585
183.179.22.186,-,-,19/May/2015,05:05:12,GET,/files/xdotool/docs/html/tab_l.gif,HTTP/1.1,200,706
183.179.22.186,-,-,19/May/2015,05:05:07,GET,/files/xdotool/docs/html/xdo_8h.html,HTTP/1.1,200,145776
103.9.43.132,-,-,19/May/2015,05:05:00,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,HTTP/1.1,200,175208
183.179.22.186,-,-,19/May/2015,05:05:01,GET,/files/xdotool/docs/html/annotated.html,HTTP/1.1,200,5054
183.179.22.186,-,-,19/May/2015,05:05:50,GET,/files/xdotool/docs/html/structxdo.html,HTTP/1.1,200,9938
66.249.73.135,-,-,19/May/2015,05:05:07,GET,/?page=5,HTTP/1.1,200,35875
183.179.22.186,-,-,19/May/2015,05:05:10,GET,/files/xdotool/docs/html/files.html,HTTP/1.1,200,4465
46.105.14.53,-,-,19/May/2015,05:05:41,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
216.152.249.242,-,-,19/May/2015,05:05:08,GET,/blog/tags/xlib,HTTP/1.1,200,23353
216.152.249.242,-,-,19/May/2015,05:05:03,GET,/projects/newpsm,HTTP/1.1,301,338
216.152.249.242,-,-,19/May/2015,05:05:26,GET,/projects/newpsm/,HTTP/1.1,200,19964
216.152.249.242,-,-,19/May/2015,05:05:49,GET,/projects/xmlpresenter,HTTP/1.1,301,344
216.152.249.242,-,-,19/May/2015,05:05:28,GET,/projects/xmlpresenter/,HTTP/1.1,200,11628
216.152.249.242,-,-,19/May/2015,05:05:27,GET,/about/,HTTP/1.1,200,11474
216.152.249.242,-,-,19/May/2015,05:05:17,GET,/blog/tags/xlib?page=2,HTTP/1.1,200,24410
216.152.249.242,-,-,19/May/2015,05:05:04,GET,/,HTTP/1.1,200,37932
183.179.22.186,-,-,19/May/2015,05:05:14,GET,/files/xdotool/docs/,HTTP/1.1,200,1328
216.152.249.242,-,-,19/May/2015,05:05:21,GET,/resume.xml,HTTP/1.1,200,25606
183.179.22.186,-,-,19/May/2015,05:05:09,GET,/files/xdotool/docs/man/,HTTP/1.1,200,959
183.179.22.186,-,-,19/May/2015,05:05:29,GET,/files/xdotool/docs/man/man3/,HTTP/1.1,200,2216
183.179.22.186,-,-,19/May/2015,05:05:47,GET,/icons/unknown.gif,HTTP/1.1,200,245
216.152.249.242,-,-,19/May/2015,05:05:38,GET,/articles,HTTP/1.1,301,331
183.179.22.186,-,-,19/May/2015,05:05:34,GET,/files/xdotool/docs/man/,HTTP/1.1,200,959
216.152.249.242,-,-,19/May/2015,05:05:12,GET,/articles/,HTTP/1.1,200,9981
216.152.249.242,-,-,19/May/2015,05:05:29,GET,/articles/arp-security/,HTTP/1.1,200,19735
183.179.22.186,-,-,19/May/2015,05:05:56,GET,/files/xdotool/docs/,HTTP/1.1,200,1328
183.179.22.186,-,-,19/May/2015,05:05:05,GET,/files/xdotool/,HTTP/1.1,200,4903
183.179.22.186,-,-,19/May/2015,05:05:39,GET,/icons/text.gif,HTTP/1.1,200,229
183.179.22.186,-,-,19/May/2015,05:05:15,GET,/icons/compressed.gif,HTTP/1.1,200,1038
216.152.249.242,-,-,19/May/2015,05:05:36,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
216.152.249.242,-,-,19/May/2015,05:05:15,GET,/articles/openldap-with-saslauthd/,HTTP/1.1,200,12700
216.152.249.242,-,-,19/May/2015,05:05:21,GET,/articles/ppp-over-ssh/,HTTP/1.1,200,18586
216.152.249.242,-,-,19/May/2015,05:05:11,GET,/articles/ssh-security/,HTTP/1.1,200,16543
216.152.249.242,-,-,19/May/2015,05:05:57,GET,/articles/week-of-unix-tools/,HTTP/1.1,200,9313
216.152.249.242,-,-,19/May/2015,05:05:46,GET,/blog/geekery/xdotool-20090710.html,HTTP/1.1,200,9489
216.152.249.242,-,-,19/May/2015,05:05:26,GET,/blog/geekery/xdotool-20090612.html,HTTP/1.1,200,8474
216.152.249.242,-,-,19/May/2015,05:05:22,GET,/blog/geekery/xdotool-20090609.html,HTTP/1.1,200,8890
216.152.249.242,-,-,19/May/2015,05:05:08,GET,/blog/geekery/keynav-on-xinerama2.html,HTTP/1.1,200,9551
216.152.249.242,-,-,19/May/2015,05:05:07,GET,/blog/tags/xinerama,HTTP/1.1,200,10488
216.152.249.242,-,-,19/May/2015,05:05:59,GET,/blog/tags/x11,HTTP/1.1,200,33820
92.163.85.51,-,-,19/May/2015,05:05:26,GET,/blog/tags/jquery%20mobile,HTTP/1.1,200,9571
92.163.85.51,-,-,19/May/2015,05:05:45,GET,/reset.css,HTTP/1.1,200,1015
92.163.85.51,-,-,19/May/2015,05:05:53,GET,/style2.css,HTTP/1.1,200,4877
92.163.85.51,-,-,19/May/2015,05:05:20,GET,/images/jordan-80.png,HTTP/1.1,200,6146
92.163.85.51,-,-,19/May/2015,05:05:11,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
92.163.85.51,-,-,19/May/2015,05:05:27,GET,/favicon.ico,HTTP/1.1,200,3638
216.152.249.242,-,-,19/May/2015,05:05:43,GET,/blog/tags/projects,HTTP/1.1,200,28370
180.76.6.153,-,-,19/May/2015,05:05:10,GET,/misc/rcfiles/ion3/look_wheat2.lua,HTTP/1.1,200,3179
188.165.58.197,-,-,19/May/2015,05:05:26,GET,/,HTTP/1.0,200,37932
217.12.215.94,-,-,19/May/2015,05:05:15,GET,/presentations/logstash-scale11x/images/logstashbook.png,HTTP/1.1,200,54662
66.249.73.135,-,-,19/May/2015,05:05:49,GET,/blog/productivity/keynav-1.0.html,HTTP/1.1,200,8555
209.85.238.199,-,-,19/May/2015,05:05:43,GET,/test.xml,HTTP/1.1,200,1370
37.220.7.250,-,-,19/May/2015,05:05:03,GET,/,HTTP/1.1,200,37932
37.220.7.250,-,-,19/May/2015,05:05:56,GET,/blog/geekery/installing-windows-8-consumer-preview.html,HTTP/1.1,200,8948
50.16.19.13,-,-,19/May/2015,05:05:48,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
46.105.14.53,-,-,19/May/2015,05:05:15,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
195.27.15.134,-,-,19/May/2015,05:05:32,GET,/favicon.ico,HTTP/1.1,200,3638
74.125.19.82,-,-,19/May/2015,05:05:00,GET,/?flav=rss20,HTTP/1.1,200,29941
96.49.214.84,-,-,19/May/2015,05:05:14,GET,/blog/geekery/ec2-reserved-vs-ondemand.html,HTTP/1.1,200,11834
96.49.214.84,-,-,19/May/2015,05:05:38,GET,/reset.css,HTTP/1.1,200,1015
96.49.214.84,-,-,19/May/2015,05:05:27,GET,/style2.css,HTTP/1.1,200,4877
96.49.214.84,-,-,19/May/2015,05:05:02,GET,/favicon.ico,HTTP/1.1,200,3638
96.49.214.84,-,-,19/May/2015,05:05:57,GET,/images/jordan-80.png,HTTP/1.1,200,6146
96.49.214.84,-,-,19/May/2015,05:05:20,GET,/images/ec2_m1large_cost.png,HTTP/1.1,200,36159
96.49.214.84,-,-,19/May/2015,05:05:15,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
113.212.70.121,-,-,19/May/2015,05:05:06,GET,/presentations/logstash-puppetconf-2012,HTTP/1.1,301,353
113.212.70.121,-,-,19/May/2015,05:05:25,GET,/presentations/logstash-puppetconf-2012/,HTTP/1.1,200,37269
113.212.70.121,-,-,19/May/2015,05:05:45,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,HTTP/1.1,200,24747
209.17.114.78,-,-,19/May/2015,05:05:04,GET,/presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png,HTTP/1.1,200,95058
66.249.73.135,-,-,19/May/2015,05:05:58,GET,/articles/efficiency/,HTTP/1.1,200,36398
178.255.215.83,-,-,19/May/2015,05:05:15,GET,/blog/2007/May/28,HTTP/1.1,200,10865
66.249.73.135,-,-,19/May/2015,05:05:46,GET,/blog/geekery/84.html,HTTP/1.1,200,8552
184.154.153.210,-,-,19/May/2015,05:05:48,GET,/,HTTP/1.0,200,37932
184.154.153.210,-,-,19/May/2015,05:05:50,GET,/blog/geekery/installing-windows-8-consumer-preview.html,HTTP/1.0,200,8948
180.76.6.148,-,-,19/May/2015,05:05:54,GET,/robots.txt,HTTP/1.1,200,-
208.91.156.11,-,-,19/May/2015,05:05:55,GET,/files/logstash/logstash-1.3.2-monolithic.jar,HTTP/1.1,404,324
203.122.224.39,-,-,19/May/2015,05:05:19,GET,/presentations/puppet-at-loggly/puppet-at-loggly.html,HTTP/1.1,200,24839
203.122.224.39,-,-,19/May/2015,05:05:39,GET,/presentations/puppet-at-loggly/puppet-at-loggly.css,HTTP/1.1,200,2816
203.122.224.39,-,-,19/May/2015,05:05:55,GET,/presentations/puppet-at-loggly/jls/screen.css,HTTP/1.1,200,1251
203.122.224.39,-,-,19/May/2015,05:05:03,GET,/presentations/puppet-at-loggly/jls/print.css,HTTP/1.1,200,1206
203.122.224.39,-,-,19/May/2015,05:05:15,GET,/presentations/puppet-at-loggly/jls/projection.css,HTTP/1.1,200,2937
203.122.224.39,-,-,19/May/2015,05:05:45,GET,/favicon.ico,HTTP/1.1,200,3638
66.249.73.135,-,-,19/May/2015,05:05:05,GET,/?flav=atom,HTTP/1.1,200,32352
209.85.238.199,-,-,19/May/2015,05:05:43,GET,/?flav=rss20,HTTP/1.1,200,29941
209.85.238.199,-,-,19/May/2015,05:05:20,GET,/?flav=atom,HTTP/1.1,200,32352
81.198.20.11,-,-,19/May/2015,05:05:40,GET,/blog,HTTP/1.0,200,37936
81.198.20.11,-,-,19/May/2015,05:05:01,HEAD,/favicon.ico,HTTP/1.0,200,-
91.9.25.91,-,-,19/May/2015,05:05:41,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,200,50112
46.105.14.53,-,-,19/May/2015,05:05:56,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
193.252.149.222,-,-,19/May/2015,05:05:43,GET,/favicon.ico,HTTP/1.1,200,3638
208.93.0.48,-,-,19/May/2015,05:05:07,GET,/?flav=rss20,HTTP/1.1,200,29941
46.119.121.49,-,-,19/May/2015,05:05:16,GET,/files/logstash/semicomplete.com.access,HTTP/1.1,200,48437287
66.249.73.135,-,-,19/May/2015,05:05:05,GET,/blog/tags/oneliners?page=2,HTTP/1.1,200,9917
77.11.205.74,-,-,19/May/2015,05:05:45,GET,/projects/xdotool/,HTTP/1.1,200,12292
77.11.205.74,-,-,19/May/2015,05:05:58,GET,/reset.css,HTTP/1.1,200,1015
